105,46.14,42.58,25.26,24.7,37.84
106,51.36,41.18,16.62,24.76,36.74
107,28.22,29.56,29.72,30.56,41.82
108,34.32,38.04,31.18,-0.86,47.92
109,45.78,30.64,18.02,-35.12,19.2
110,39.86,37.18,-14.32,-37.04,24.4
111,37.92,46.12,-12.66,-35.88,57.1
112,41.54,46.24,-0.34,-32.2,45.88
113,24.56,46.46,8.84,-19.96,47.12
114,6.06,40.12,-23.3,-31,33.54
115,30.92,44.14,16.74,17.44,-6.08
116,47.28,27.74,-1.6,29.88,30.1
117,38.02,49.74,23.78,28.56,-40.58
118,43.82,2,0.26,15.94,11.18
119,33.46,15.42,15.46,35.6,42.66
120,31.3,57.06,19.3,38.22,47.14
121,35.88,26.4,23,-23.26,43.3
122,26.08,23.04,-22.42,27.58,-29.44
123,28.16,35.18,-17.3,-42.96,33.44
124,19.86,9.12,39.84,-27.56,47.22
125,14.2,18.62,34.88,-38.42,31.18
126,13.28,27.18,40.48,12.38,32.42
127,8.86,10.54,23.44,15.14,26.56
128,-21.88,-15.72,-3.16,-34.4,36.86
129,-5.54,-2.24,36.62,-32.56,40.32
130,3.5,4.78,27.6,-38.3,10.56
131,22,41.56,45.4,-51.16,50.7
132,29.58,20.64,31.68,-47.38,9.24
133,28.36,28.04,48.22,-27.04,40.48
134,44.86,16.02,41.22,-26.64,21.62
135,40.78,37.52,44.3,1.3,27
136,44.94,5.22,36.36,-41.32,18.16
137,36.32,31.26,47.54,-17.12,46.88
138,40.42,41.12,34.5,-33,42.56
139,30.4,4.3,37.82,23,29.22
140,20.84,14.1,30.72,-24.4,35.02
141,40.6,19.66,19.86,26.64,22.4
142,41.6,21.46,26.94,23.76,24.48
143,-13.34,39.38,29.76,41.7,37.8
144,29.32,36.14,21.22,39.36,31.24
145,36.84,27.36,31.52,21.38,13.6
146,8.06,30.86,30.32,14.82,23.26
147,-43.1,31.32,20.32,32.12,32.36
148,-4.38,30.2,38.14,19.36,12.86
149,12.7,44.64,41.56,28.6,27.72
150,5.02,27.86,49.62,-1.92,38.58
151,23.86,32.78,29.02,19.78,22.66
152,15.74,45.16,35.2,0.9,24.48
153,16.22,52.1,42.06,18.52,34.58
154,7.38,28.12,27.3,7.64,32.66
155,31.2,19.6,29.04,-15.22,32.08
156,39.8,19.64,38.16,20.32,29.78
157,31.78,-2.72,21.84,26.72,35.74
158,29.9,3.46,28.22,16.16,33.82
159,43.68,-2.6,26.6,33.36,27.82
160,14.84,35.26,27.98,28.56,45.76
161,51.7,-5.44,37.12,36.46,49.28
162,51.86,5.44,36.46,29.76,46.48
163,26.32,44.54,26.14,25.5,40.62
164,36.32,42.22,36.5,40.88,50.02
165,27.86,44.2,29.16,29.82,28.1
166,33.16,40.06,8.88,34.16,34.38
167,32.74,42.1,31.26,46.58,17.82
168,45.1,40.04,28.7,45.36,31.68
169,28.18,38.06,22.08,37.3,27.18
170,48.52,39.8,26.62,29.16,29.26
171,38.96,43.82,29.02,27.92,36.66
172,42.76,40.26,15.48,35.6,50.8
173,19.56,35.12,32.4,36.72,24
174,31.5,35.36,33.02,29.1,39.4
175,28.64,44.52,32.12,33.64,45.6
176,31.58,38.18,40.78,52.4,46.08
177,42.78,32.86,25.46,31.28,28.38
178,22.76,28.84,26.56,38.1,35.7
179,51.68,25.3,29,36.8,34.5
180,42.54,40.14,27.56,51,42.58
181,11.22,19.6,33.38,25.44,46.34
182,37.7,42.68,35.66,37.46,27.72
183,47.66,47.06,34.52,31.04,20.56
184,53.02,52.62,31.32,43.54,15.86
185,35.52,28.36,29.06,46.76,3.62
186,42.8,47.5,34.98,30.08,1.62
187,42.16,44.02,42.22,42.64,32.52
188,29.94,45.28,36,49.94,28.06
189,39.98,27.96,34.76,33.66,23.56
190,16.4,51.62,39.18,44.48,26.76
191,19.96,34.58,39.72,44.84,33.86
192,35.06,46.88,30.84,47.2,9
193,35.1,44.02,24.3,37.44,34.12
194,22.64,54.58,35.16,27.16,39.9
195,34.3,41.72,22.36,46.22,33.16
196,29.42,56.3,45.88,26.08,27.2
197,28.64,37.38,24.98,31.88,47.02
198,37.12,38.34,18.62,31.36,27.18
199,37.02,33.84,32.24,35.66,35.64
200,17.98,37.42,38.94,24.1,39.72
201,39.48,21.12,37.44,28.38,23.46
202,41.88,32.42,4.02,42.74,37.68
203,29.84,31.24,13.42,35.94,46.42
204,22.18,21.48,30.84,13.66,51.26
205,20.66,49.32,10.1,23.92,43.3
206,21.6,40.6,22.88,33.22,18.04
207,42.28,30.94,29.26,21.32,31.16
208,29.12,36.72,38.4,20.1,23.7
209,24.18,36.26,21.52,35.72,29.9
210,30.42,27.62,28.48,16.1,36.86
211,0.78,38.46,22.58,39.64,38.9
212,3.38,32.74,22.82,39.24,4.66
213,18.2,30.24,37.08,46.88,23.04
214,-0.6,34.7,27.34,45.5,33.84
215,13.92,26.44,17.82,41.48,28.06
216,-8.46,30.32,39.46,31.24,43.06
217,6,47.52,22.78,34,41.48
218,-0.46,27.48,0.66,37.6,32.02
219,27.44,31.44,23.98,29.56,28.5
220,16.32,31.56,11.56,18.52,42.04
221,38.8,25.56,14.58,44.56,36.06
222,18.6,16.08,24.6,41.14,39.42
223,33.2,-8.58,38.1,14.58,41
224,51.32,34.18,30.12,31.58,41.68
225,22.82,41.68,23.72,18.88,23.46
226,42.88,35.78,46.18,13.56,41.38
227,41.3,41.72,16.56,15.04,41.22
228,40,48.12,15.74,25.84,39.36
229,25.7,39.46,26.42,39.22,37.8
230,44.46,47.48,16.1,27.72,17.8
231,44.46,37.34,29.12,36.4,35.1
232,40.22,35.62,28.38,36.1,43.6
233,43.26,51.86,42.54,41.38,18.2
234,36.4,39.54,27.14,23.68,42.04
235,35.76,51.44,39.26,9.22,38.44
236,30,42.34,49.58,44.52,29.94
237,30.3,40.3,37.74,34.74,22.96
238,43.92,17.96,29.44,23.82,33.4
239,46.56,35.32,36.64,37.62,48.8
240,40.5,43.84,35.28,6.16,39.72
241,42.8,40.6,22.38,30.32,8.16
242,3.62,41.62,39.8,16.78,37.54
243,44.44,39.44,26.72,21.72,46.1
244,51.82,38.9,38.78,10.58,54.84
245,49.02,48.74,41.14,24.74,56.7
246,26.48,38.46,24.82,38.06,51.8
247,35.96,42.74,21.98,27.88,39.9
248,31.2,40,40.18,1.98,56.38
249,36.72,49.6,30.3,27.04,38.58
250,43.04,49.06,33.38,21.72,37.34
251,29.5,28.94,31.14,21.22,32.08
252,38.5,43.34,12.44,13.04,53.66
253,39.6,44.54,31.4,51.56,45.46
254,26.24,41.54,28.94,36.32,16.26
255,24.94,48.66,14.04,43.5,14
256,48.84,35.3,33.52,53.58,34.68
257,29.02,50.72,39.94,48.84,36.78
258,35.36,31.12,32.6,38.68,45.66
259,38.28,36.36,32.02,42.82,48.58
260,27.66,31.06,33.98,42.62,36.94
261,17.66,38.58,29.68,25.3,34.62
262,34.44,44.14,28.44,33.6,44.4
263,20.34,38.1,30.54,28.36,44.02
264,34.68,48.86,33.12,35.64,41.44
265,38.98,47.76,23.06,33.18,46.44
266,34.88,43.92,41.52,24.4,42.46
267,50.12,42.5,35.82,10.18,30.24
268,47.5,48.9,33.36,13.86,39.78
269,15.4,39.32,45.6,0.84,35.12
270,33.4,28.98,41.48,7.84,49.56
271,32.94,47.82,33.6,-7.96,37.04
272,46.46,25.12,15.4,5.5,36.34
273,17.04,38.14,33.74,34.26,29.34
274,22.4,50,30.24,37.68,36.04
275,36.24,20.98,25.18,37.04,52.06
276,48.76,8.52,24.78,25.58,37.92
277,16.84,-22.04,29.64,40.2,41.3
278,43.98,0.72,25.02,43.02,44.06
279,22.3,26.14,35.74,45,54.34
280,41.52,24.04,36.36,19.4,41.68
281,41.24,26.56,43.8,42.64,52.42
282,33.64,27.36,15.22,47.98,41.1
283,17.42,17.8,26.4,34.54,43.94
284,27.26,32.84,35.68,35.48,28.4
285,17.86,33.08,26.8,44.66,40.96
286,20.72,37.64,27.5,50.88,48.66
287,44.44,47.38,46.62,45.94,48.28
288,24.5,40.5,34,52.48,52.04
289,10.44,43.72,36.46,37.66,43.9
290,31.5,43.16,43.26,51.14,45.64
291,25.16,47.2,31.54,49.08,49.66
292,10.48,61.1,30.8,57.48,52.02
293,17.88,48.14,28.9,48.44,37.48
294,9.16,40.08,40.64,43.36,59.78
295,17.3,28.22,21.66,49.26,21.5
296,24.62,35.28,31.28,42.86,46.28
297,24.64,32.82,44.9,45.16,30.42
298,23.12,47.16,41.06,43.36,53.18
299,24.3,30.7,46.76,44.98,30.32
300,25.44,42.7,50.42,31.42,17.58
301,30.56,40.5,28.86,45.98,17.14
302,24.12,47.08,36.66,57.78,-0.4
303,40.92,58.7,44.16,31.28,44.44
304,19.12,45.7,44.16,35.46,27.22
305,33.48,35.86,31.74,35.8,23.5
306,33.26,48.36,8.4,24.18,37.92
307,49.26,36.32,30.18,37.88,39.18
308,34.66,42.06,38.14,36.24,33.6
309,22.34,45.42,21.5,22.72,44.62
310,6.96,33.68,43.54,20.58,44.28
311,-2.16,28,44.32,38.02,43.36
312,-3.84,31.3,28.92,34.5,33.08
313,33.18,41.64,34.84,5.46,34.28
314,20.42,4.26,39.64,15.58,33.6
315,10.78,20.66,34.48,27.26,30.96
316,15.2,29.04,26.44,35.34,46.76
317,35.38,-14.8,37.22,39.32,54.48
318,23.94,-3.66,31.92,30.34,41.94
319,37.08,6.18,30.12,31.48,42.54
320,28.1,29,24.74,42.88,39.72
321,44.02,19.22,46.4,44.56,54.16
322,33.58,30.58,42.62,38.72,23.04
323,25.56,40.28,37.6,53.36,47.68
324,12.68,29.14,26.94,57.68,42.04
325,27.38,42.9,38.9,40.3,39.44
326,36,39.82,37.36,40.66,33.62
327,40.32,46.78,47.38,44.38,28.08
328,27.36,55.44,25.88,30.68,9.84
329,27.38,50.16,20.5,35.68,34.68
330,39.84,21.92,28.98,48.76,24.7
331,28.54,24.78,38.82,33.3,11.66
332,10.66,25.06,24.76,29.36,37.68
333,52.24,21.26,33.86,8.54,21.46
334,14.6,31.84,40.98,44.98,26.7
335,14.06,19.54,8.38,45.58,45.4
